"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.276473160795593,0.109564818427593,NA,-0.734034267912778,14.5860231942471,21.9562778719189,110.368932352295,0.7586,0,-17.6636,0,-0.3079,-0.245,0,0,"VAUL_storm1_07_13_NO3","VAUL"
"2","2",-0.283630589038537,0.242695777823347,-0.093243004902854,-0.733992000236418,210.148971700601,272.987185102952,110.368932352295,0.8178,0,-8.1807,0,-0.3533,-0.214,14,0,"VAUL_storm1_07_13_fDOM","VAUL"
"3","3",0.716537409239188,0.258061012061965,-0.318530990213619,0.976928338419448,479.427272727273,652.209090909091,110.368932352295,0.8491,0,19.4363,0,0.6425,0.7906,1275,0,"VAUL_storm1_07_13_SPC","VAUL"
"4","4",-0.0623236332776699,0.201562160822854,0.559309042130912,-0.481015083905938,6.85727272727273,40.0654545454545,110.368932352295,0.8781,1e-04,-2.1644,0.0353,-0.1202,-0.0045,520,0.2587,"VAUL_storm1_07_13_turb","VAUL"
"5","5",-0.55749559576727,0.257557004474843,0.57444611669175,-0.903171047565713,0.44753125,0.80466875,110.368932352295,0.9159,0.0017,-15.1519,0,-0.6314,-0.4836,3,0,"VAUL_storm1_07_13_abs","VAUL"
"6","6",-0.236618723189494,0.302683732437763,-0.114307342922041,-0.781352510724202,11.1718567720498,13.5049759738721,108.161553705249,0.8795,1e-04,-5.4722,0,-0.3235,-0.1497,212,0,"VAUL_storm2_07_26_NO3","VAUL"
"7","7",-0.294318281350588,0.247125331755904,0.140233146954398,-0.844235234092558,235.384698053064,289.227718634513,108.161553705249,0.8781,1e-04,-8.3368,0,-0.3653,-0.2234,35,0,"VAUL_storm2_07_26_fDOM","VAUL"
"8","8",0.7559395753637,0.287225876475903,-0.144626630071531,0.977971814161181,535.42,663.272727272727,108.161553705249,0.7348,0,18.4231,0,0.6735,0.8384,1275,0,"VAUL_storm2_07_26_SPC","VAUL"
"9","9",-0.151125657323152,0.223202170438674,0.458502903653575,-0.706433764689747,6.85727272727273,26.7381818181818,108.161553705249,0.7398,0,-4.7396,0,-0.2152,-0.087,90,0,"VAUL_storm2_07_26_turb","VAUL"
"10","10",-0.424092745672239,0.237314017962754,0.465062831300738,-0.839567038588427,0.4961,0.720908333333333,108.161553705249,0.8187,0,-12.5094,0,-0.4922,-0.356,0,0,"VAUL_storm2_07_26_abs","VAUL"
"11","11",0.307359349593499,0.159776437803998,-0.857886178861781,0.62211382113821,10.7138283241523,12.5241592718191,108.964236849629,0.9134,0.0014,13.4658,0,0.2615,0.3532,1275,0,"VAUL_storm3_07_29_NO3","VAUL"
"12","12",0.342456196112269,0.17090217467892,-0.305421410256947,0.673477602531915,241.777722872039,274.298773394135,108.964236849629,0.8842,2e-04,14.0267,0,0.2934,0.3915,1275,0,"VAUL_storm3_07_29_fDOM","VAUL"
"13","13",0.796586081541496,0.200094582561732,-0.895179564090434,0.993593401040056,455.111111111111,523.27,108.964236849629,0.7568,0,27.8673,0,0.7391,0.854,1275,0,"VAUL_storm3_07_29_SPC","VAUL"
"14","14",0.0322514121931379,0.0553042737533173,-0.00679677343328303,0.280520857883573,6.02444444444444,35.254,108.964236849629,0.4566,0,4.0821,2e-04,0.0164,0.0481,1274,0,"VAUL_storm3_07_29_turb","VAUL"
