"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","ABS_254","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"11424","VAUL",2019-10-04 12:30:00,141.472904197032,"2019-10-04",238.987034941732,179.727272727273,14.9754545454545,15.4995780066185,NA,2019-10-04 12:30:00,141.472904197032,15.4995780066185,238.987034941732,179.727272727273,14.9754545454545
"11425","VAUL",2019-10-04 12:45:00,140.670221052652,"2019-10-04",239.105760176138,179.672727272727,15.6045454545455,15.4518912401922,NA,2019-10-04 12:45:00,140.670221052652,15.4518912401922,239.105760176138,179.672727272727,15.6045454545455
"11426","VAUL",2019-10-04 13:00:00,140.469550266557,"2019-10-04",239.499735836535,179.790909090909,16.7272727272727,15.5967177160055,NA,2019-10-04 13:00:00,140.469550266557,15.5967177160055,239.499735836535,179.790909090909,16.7272727272727
"11427","VAUL",2019-10-04 13:15:00,140.670221052652,"2019-10-04",239.390254924452,179.836363636364,15.0327272727273,15.6620662477749,NA,2019-10-04 13:15:00,140.670221052652,15.6620662477749,239.390254924452,179.836363636364,15.0327272727273
"11428","VAUL",2019-10-04 13:30:00,140.870891838747,"2019-10-04",239.602674435256,179.872727272727,14.4409090909091,15.6691309539122,NA,2019-10-04 13:30:00,140.870891838747,15.6691309539122,239.602674435256,179.872727272727,14.4409090909091
"11429","VAUL",2019-10-04 13:45:00,141.071562624842,"2019-10-04",239.502662396166,179.890909090909,15.3109090909091,15.6938574253925,NA,2019-10-04 13:45:00,141.071562624842,15.6938574253925,239.502662396166,179.890909090909,15.3109090909091
"11430","VAUL",2019-10-04 14:00:00,141.472904197032,"2019-10-04",260.803042171749,179.845454545455,14.5045454545455,15.6885588957896,0.711075,2019-10-04 14:00:00,141.472904197032,15.6885588957896,260.803042171749,179.845454545455,14.5045454545455
"11431","VAUL",2019-10-04 14:15:00,141.472904197032,"2019-10-04",239.34570154094,179.990909090909,15.1036363636364,15.7009221315297,NA,2019-10-04 14:15:00,141.472904197032,15.7009221315297,239.34570154094,179.990909090909,15.1036363636364
"11432","VAUL",2019-10-04 14:30:00,142.074916555318,"2019-10-04",239.120387589129,179.927272727273,14.49,15.5949515394712,NA,2019-10-04 14:30:00,142.074916555318,15.5949515394712,239.120387589129,179.927272727273,14.49
"11433","VAUL",2019-10-04 14:45:00,142.476258127508,"2019-10-04",262.06135294642,180.081818181818,15.0490909090909,15.61084712828,0.733925,2019-10-04 14:45:00,142.476258127508,15.61084712828,262.06135294642,180.081818181818,15.0490909090909
"11434","VAUL",2019-10-04 15:00:00,143.078270485793,"2019-10-04",239.075830123269,179.936363636364,15.8090909090909,15.7362456622159,NA,2019-10-04 15:00:00,143.078270485793,15.7362456622159,239.075830123269,179.936363636364,15.8090909090909
"11435","VAUL",2019-10-04 15:15:00,144.081624416268,"2019-10-04",238.887915889313,180.309090909091,16.7354545454545,15.6550015416377,NA,2019-10-04 15:15:00,144.081624416268,15.6550015416377,238.887915889313,180.309090909091,16.7354545454545
"11436","VAUL",2019-10-04 15:30:00,144.884307560649,"2019-10-04",238.853491096992,180.4,15.8172727272727,15.7344794856816,NA,2019-10-04 15:30:00,144.884307560649,15.7344794856816,238.853491096992,180.4,15.8172727272727
"11437","VAUL",2019-10-04 15:45:00,146.088332277219,"2019-10-04",238.993311926238,180.4,15.9336363636364,15.685026542721,NA,2019-10-04 15:45:00,146.088332277219,15.685026542721,238.993311926238,180.4,15.9336363636364
"11438","VAUL",2019-10-04 16:00:00,147.29235699379,"2019-10-04",238.881065493617,180.590909090909,16.7072727272727,15.8581118430833,NA,2019-10-04 16:00:00,147.29235699379,15.8581118430833,238.881065493617,180.590909090909,16.7072727272727
"11439","VAUL",2019-10-04 16:15:00,149.098394068645,"2019-10-04",238.396904902775,180.627272727273,16.9472727272727,15.7645044867649,NA,2019-10-04 16:15:00,149.098394068645,15.7645044867649,238.396904902775,180.627272727273,16.9472727272727
"11440","VAUL",2019-10-04 16:30:00,150.503089571311,"2019-10-04",237.634762558108,180.9,18.9218181818182,15.5437324199762,NA,2019-10-04 16:30:00,150.503089571311,15.5437324199762,237.634762558108,180.9,18.9218181818182
"11441","VAUL",2019-10-04 16:45:00,152.309126646167,"2019-10-04",237.644658238105,181.090909090909,19.7854545454545,15.7115191907356,NA,2019-10-04 16:45:00,152.309126646167,15.7115191907356,237.644658238105,181.090909090909,19.7854545454545
"11442","VAUL",2019-10-04 17:00:00,153.513151362737,"2019-10-04",236.872187581991,181.318181818182,22.0781818181818,15.7097530142013,NA,2019-10-04 17:00:00,153.513151362737,15.7097530142013,236.872187581991,181.318181818182,22.0781818181818
"11443","VAUL",2019-10-04 17:15:00,155.118517651498,"2019-10-04",235.525212233695,181.354545454545,23.81,15.7680368398335,NA,2019-10-04 17:15:00,155.118517651498,15.7680368398335,235.525212233695,181.354545454545,23.81
"11444","VAUL",2019-10-04 17:30:00,157.927908656829,"2019-10-04",234.66783475721,181.709090909091,23.72,15.7751015459707,NA,2019-10-04 17:30:00,157.927908656829,15.7751015459707,234.66783475721,181.709090909091,23.72
"11445","VAUL",2019-10-04 17:45:00,159.733945731685,"2019-10-04",234.746353608106,181.727272727273,24.8363636363636,15.6267427170888,NA,2019-10-04 17:45:00,159.733945731685,15.6267427170888,234.746353608106,181.727272727273,24.8363636363636
"11446","VAUL",2019-10-04 18:00:00,162.342665950921,"2019-10-04",234.999369417556,181.890909090909,26.1818181818182,15.7645044867649,NA,2019-10-04 18:00:00,162.342665950921,15.7645044867649,234.999369417556,181.890909090909,26.1818181818182
"11447","VAUL",2019-10-04 18:15:00,165.352727742347,"2019-10-04",234.647150136115,181.936363636364,27.7381818181818,15.7892309582452,NA,2019-10-04 18:15:00,165.352727742347,15.7892309582452,234.647150136115,181.936363636364,27.7381818181818
"11448","VAUL",2019-10-04 18:30:00,168.563460319868,"2019-10-04",233.690669123882,181.936363636364,30.1627272727273,15.8810721380293,NA,2019-10-04 18:30:00,168.563460319868,15.8810721380293,233.690669123882,181.936363636364,30.1627272727273
"11449","VAUL",2019-10-04 18:45:00,170.971509753009,"2019-10-04",233.574295270603,182.163636363636,34.49,15.9358236105929,NA,2019-10-04 18:45:00,170.971509753009,15.9358236105929,233.574295270603,182.163636363636,34.49
"11450","VAUL",2019-10-04 19:00:00,173.981571544436,"2019-10-04",228.643243459971,182.372727272727,39.3772727272727,15.8863706676322,NA,2019-10-04 19:00:00,173.981571544436,15.8863706676322,228.643243459971,182.372727272727,39.3772727272727
"11451","VAUL",2019-10-04 19:15:00,176.790962549767,"2019-10-04",222.635572050506,182.427272727273,46.3418181818182,15.8616441961519,NA,2019-10-04 19:15:00,176.790962549767,15.8616441961519,222.635572050506,182.427272727273,46.3418181818182
"11452","VAUL",2019-10-04 19:30:00,179.600353555098,"2019-10-04",213.699818249202,182.236363636364,54.3690909090909,15.7627383102306,NA,2019-10-04 19:30:00,179.600353555098,15.7627383102306,213.699818249202,182.236363636364,54.3690909090909
"11453","VAUL",2019-10-04 19:45:00,183.212427704809,"2019-10-04",201.694990709531,181.6,NA,15.9552515524703,NA,2019-10-04 19:45:00,183.212427704809,15.9552515524703,201.694990709531,181.6,NA
