"","valuedatetime","datavalue"
"2045",2018-07-11 05:00:00,29.5913333333333
"2046",2018-07-11 05:30:00,29.5713333333333
"2047",2018-07-11 06:00:00,29.4946666666667
"2048",2018-07-11 06:30:00,29.4666666666667
"2049",2018-07-11 07:00:00,29.432
"2050",2018-07-11 07:30:00,29.448
"2051",2018-07-11 08:00:00,29.3973333333333
"2052",2018-07-11 08:30:00,29.4446666666667
"2053",2018-07-11 09:00:00,29.3853333333333
"2054",2018-07-11 09:30:00,29.32
"2055",2018-07-11 10:00:00,29.3653333333333
"2056",2018-07-11 10:30:00,29.304
"2057",2018-07-11 11:00:00,29.294
"2058",2018-07-11 11:30:00,29.2546666666667
"2059",2018-07-11 12:00:00,29.2313333333333
"2060",2018-07-11 12:30:00,29.232
"2061",2018-07-11 13:00:00,29.2133333333333
"2062",2018-07-11 13:30:00,29.196
"2063",2018-07-11 14:00:00,29.1753333333333
"2064",2018-07-11 14:30:00,29.1846666666667
"2065",2018-07-11 15:00:00,NA
"2066",2018-07-11 15:30:00,NA
"2067",2018-07-11 16:00:00,28.888
"2068",2018-07-11 16:30:00,28.8606666666667
"2069",2018-07-11 17:00:00,28.814
"2070",2018-07-11 17:30:00,28.8106666666667
"2071",2018-07-11 18:00:00,28.77
"2072",2018-07-11 18:30:00,28.6693333333333
"2073",2018-07-11 19:00:00,28.6126666666667
"2074",2018-07-11 19:30:00,28.5906666666667
"2075",2018-07-11 20:00:00,28.6246666666667
"2076",2018-07-11 20:30:00,28.6986666666667
"2077",2018-07-11 21:00:00,28.7493333333333
"2078",2018-07-11 21:30:00,28.8113333333333
"2079",2018-07-11 22:00:00,28.854
"2080",2018-07-11 22:30:00,28.842
"2081",2018-07-11 23:00:00,28.8326666666667
"2082",2018-07-11 23:30:00,28.8193333333333
"2083",2018-07-12 00:00:00,28.7686666666667
"2084",2018-07-12 00:30:00,28.784
"2085",2018-07-12 01:00:00,28.814
"2086",2018-07-12 01:30:00,28.756
"2087",2018-07-12 02:00:00,28.684
"2088",2018-07-12 02:30:00,28.5966666666667
"2089",2018-07-12 03:00:00,28.4906666666667
"2090",2018-07-12 03:30:00,28.3
"2091",2018-07-12 04:00:00,28.076
"2092",2018-07-12 04:30:00,27.8873333333333
"2093",2018-07-12 05:00:00,27.7346666666667
"2094",2018-07-12 05:30:00,27.614
"2095",2018-07-12 06:00:00,27.4553333333333
"2096",2018-07-12 06:30:00,27.3453333333333
"2097",2018-07-12 07:00:00,27.1986666666667
"2098",2018-07-12 07:30:00,27.188
"2099",2018-07-12 08:00:00,27.0826666666667
"2100",2018-07-12 08:30:00,26.99
"2101",2018-07-12 09:00:00,26.8993333333333
"2102",2018-07-12 09:30:00,26.7993333333333
"2103",2018-07-12 10:00:00,26.7226666666667
"2104",2018-07-12 10:30:00,26.6773333333333
"2105",2018-07-12 11:00:00,26.638
"2106",2018-07-12 11:30:00,26.5833333333333
"2107",2018-07-12 12:00:00,26.5166666666667
"2108",2018-07-12 12:30:00,26.414
"2109",2018-07-12 13:00:00,26.3293333333333
"2110",2018-07-12 13:30:00,26.2633333333333
"2111",2018-07-12 14:00:00,26.1553333333333
"2112",2018-07-12 14:30:00,26.1066666666667
"2113",2018-07-12 15:00:00,26.04
"2114",2018-07-12 15:30:00,25.9313333333333
"2115",2018-07-12 16:00:00,25.876
"2116",2018-07-12 16:30:00,25.8273333333333
"2117",2018-07-12 17:00:00,25.7606666666667
"2118",2018-07-12 17:30:00,25.698
"2119",2018-07-12 18:00:00,25.668
"2120",2018-07-12 18:30:00,25.632
"2121",2018-07-12 19:00:00,25.6633333333333
"2122",2018-07-12 19:30:00,25.734
"2123",2018-07-12 20:00:00,25.7866666666667
"2124",2018-07-12 20:30:00,25.9473333333333
"2125",2018-07-12 21:00:00,26.1453333333333
"2126",2018-07-12 21:30:00,26.318
"2127",2018-07-12 22:00:00,26.4633333333333
"2128",2018-07-12 22:30:00,26.616
"2129",2018-07-12 23:00:00,26.7373333333333
"2130",2018-07-12 23:30:00,26.828
"2131",2018-07-13 00:00:00,26.9326666666667
"2132",2018-07-13 00:30:00,27.0233333333333
"2133",2018-07-13 01:00:00,27.0913333333333
"2134",2018-07-13 01:30:00,27.1873333333333
"2135",2018-07-13 02:00:00,27.27
"2136",2018-07-13 02:30:00,27.328
"2137",2018-07-13 03:00:00,27.4
"2138",2018-07-13 03:30:00,27.4393333333333
"2139",2018-07-13 04:00:00,27.5106666666667
"2140",2018-07-13 04:30:00,27.5513333333333
"2141",2018-07-13 05:00:00,27.57
"2142",2018-07-13 05:30:00,27.6093333333333
"2143",2018-07-13 06:00:00,27.6326666666667
"2144",2018-07-13 06:30:00,27.652
"2145",2018-07-13 07:00:00,27.6706666666667
"2146",2018-07-13 07:30:00,27.7126666666667
"2147",2018-07-13 08:00:00,27.7693333333333
"2148",2018-07-13 08:30:00,27.808
"2149",2018-07-13 09:00:00,27.8433333333333
"2150",2018-07-13 09:30:00,27.8926666666667
"2151",2018-07-13 10:00:00,27.926
"2152",2018-07-13 10:30:00,27.9266666666667
"2153",2018-07-13 11:00:00,27.9273333333333
"2154",2018-07-13 11:30:00,27.9506666666667
"2155",2018-07-13 12:00:00,27.9466666666667
"2156",2018-07-13 12:30:00,27.9486666666667
"2157",2018-07-13 13:00:00,27.9293333333333
"2158",2018-07-13 13:30:00,27.886
"2159",2018-07-13 14:00:00,27.7966666666667
"2160",2018-07-13 14:30:00,27.708
"2161",2018-07-13 15:00:00,27.618
"2162",2018-07-13 15:30:00,27.5013333333333
"2163",2018-07-13 16:00:00,27.456
"2164",2018-07-13 16:30:00,27.4
"2165",2018-07-13 17:00:00,27.3333333333333
"2166",2018-07-13 17:30:00,27.2813333333333
"2167",2018-07-13 18:00:00,27.2646666666667
"2168",2018-07-13 18:30:00,27.324
"2169",2018-07-13 19:00:00,27.4573333333333
"2170",2018-07-13 19:30:00,27.5806666666667
"2171",2018-07-13 20:00:00,27.686
"2172",2018-07-13 20:30:00,27.816
"2173",2018-07-13 21:00:00,27.998
"2174",2018-07-13 21:30:00,28.12
"2175",2018-07-13 22:00:00,28.1846666666667
"2176",2018-07-13 22:30:00,28.2566666666667
"2177",2018-07-13 23:00:00,28.3466666666667
"2178",2018-07-13 23:30:00,28.4706666666667
"2179",2018-07-14 00:00:00,28.5953333333333
"2180",2018-07-14 00:30:00,28.67
"2181",2018-07-14 01:00:00,28.7173333333333
"2182",2018-07-14 01:30:00,28.772
"2183",2018-07-14 02:00:00,28.8186666666667
"2184",2018-07-14 02:30:00,28.8493333333333
"2185",2018-07-14 03:00:00,28.884
"2186",2018-07-14 03:30:00,28.9066666666667
"2187",2018-07-14 04:00:00,28.9173333333333
"2188",2018-07-14 04:30:00,28.9193333333333
