"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",-0.341582945356537,2,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 4% discharge...2","1",-0.293678020093122,4,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 6% discharge...3","1",-0.309237931879448,6,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 8% discharge...4","1",-0.31707914726783,8,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 10% discharge...5","1",-0.315486400392066,10,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 12% discharge...6","1",-0.30249938740505,12,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 14% discharge...7","1",-0.285714285714288,14,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 16% discharge...8","1",-0.27481009556483,16,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 18% discharge...9","1",-0.252389120313668,18,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 20% discharge...10","1",-0.621293800539097,20,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 22% discharge...11","1",-0.610389610389625,22,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
"Interpolated HI for 24% discharge...12","1",-0.695540308747872,24,"FRCH_storm2_07_23_NO3","FRCH","storm2","07","23","NO3",2023-07-23,204
